==21021== NVPROF is profiling process 21021, command: ./automata-cuda sandsim
==21021== Profiling application: ./automata-cuda sandsim
==21021== Profiling result:
   Start  Duration  Name
10.9441s  6.2450us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [368])
10.9441s  110.39ms  cudaMemcpyAsync
11.0709s  38.209us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [370])
11.0710s  5.6870us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [371])
11.0710s  110.55ms  cudaMemcpyAsync
11.1979s  32.125us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [373])
11.1980s  6.1500us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [374])
11.1980s  111.70ms  cudaMemcpyAsync
11.3262s  36.854us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [376])
11.3262s  5.9990us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [377])
11.3263s  110.08ms  cudaMemcpyAsync
11.4529s  32.961us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [379])
11.4529s  5.9790us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [380])
11.4529s  111.06ms  cudaMemcpyAsync
11.5805s  40.412us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [382])
11.5806s  6.0410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [383])
11.5806s  111.19ms  cudaMemcpyAsync
11.7083s  35.782us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [385])
11.7084s  5.9000us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [386])
11.7084s  110.36ms  cudaMemcpyAsync
11.8353s  36.802us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [388])
11.8353s  6.1800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [389])
11.8353s  110.40ms  cudaMemcpyAsync
11.9623s  36.258us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [391])
11.9623s  5.6810us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [392])
11.9623s  110.41ms  cudaMemcpyAsync
12.0894s  34.100us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [394])
12.0894s  6.0070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [395])
12.0894s  110.66ms  cudaMemcpyAsync
12.2167s  47.115us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [397])
12.2168s  6.4840us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [398])
12.2168s  111.57ms  cudaMemcpyAsync
12.3452s  36.849us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [400])
12.3452s  5.6570us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [401])
12.3452s  110.78ms  cudaMemcpyAsync
12.4728s  52.461us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [403])
12.4729s  6.6860us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [404])
12.4729s  110.06ms  cudaMemcpyAsync
12.6000s  40.870us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [406])
12.6000s  7.3980us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [407])
12.6000s  111.44ms  cudaMemcpyAsync
12.7298s  37.117us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [409])
12.7298s  6.3970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [410])
12.7298s  111.24ms  cudaMemcpyAsync
12.8580s  37.846us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [412])
12.8580s  6.2040us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [413])
12.8580s  110.20ms  cudaMemcpyAsync
12.9851s  46.309us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [415])
12.9851s  6.5900us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [416])
12.9851s  109.99ms  cudaMemcpyAsync
13.1119s  35.304us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [418])
13.1120s  5.6830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [419])
13.1120s  110.64ms  cudaMemcpyAsync
13.2394s  39.198us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [421])
13.2394s  6.4610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [422])
13.2394s  110.64ms  cudaMemcpyAsync
13.3670s  49.266us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [424])
13.3671s  6.7670us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [425])
13.3671s  111.45ms  cudaMemcpyAsync
13.4954s  38.309us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [427])
13.4954s  6.6860us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [428])
13.4955s  111.25ms  cudaMemcpyAsync
13.6236s  34.649us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [430])
13.6237s  6.5610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [431])
13.6237s  110.46ms  cudaMemcpyAsync
13.7511s  42.200us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [433])
13.7511s  6.6010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [434])
13.7512s  110.43ms  cudaMemcpyAsync
13.8786s  45.373us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [436])
13.8787s  6.9180us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [437])
13.8787s  111.17ms  cudaMemcpyAsync
14.0068s  41.694us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [439])
14.0068s  6.8600us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [440])
14.0068s  110.52ms  cudaMemcpyAsync
14.1344s  35.381us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [442])
14.1344s  5.8380us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [443])
14.1344s  110.65ms  cudaMemcpyAsync
14.2622s  40.243us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [445])
14.2622s  6.2990us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [446])
14.2622s  111.34ms  cudaMemcpyAsync
14.3906s  37.105us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [448])
14.3906s  5.9040us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [449])
14.3906s  110.53ms  cudaMemcpyAsync
14.5182s  40.595us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [451])
14.5182s  6.8360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [452])
14.5182s  110.94ms  cudaMemcpyAsync
14.6462s  38.086us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [454])
14.6462s  6.1510us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [455])
14.6462s  111.67ms  cudaMemcpyAsync
14.7753s  37.915us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [457])
14.7753s  5.7590us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [458])
14.7753s  110.18ms  cudaMemcpyAsync
14.9026s  35.834us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [460])
14.9026s  6.1170us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [461])
14.9026s  110.58ms  cudaMemcpyAsync
15.0305s  40.909us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [463])
15.0305s  5.7240us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [464])
15.0305s  111.57ms  cudaMemcpyAsync
15.1593s  36.074us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [466])
15.1593s  5.8630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [467])
15.1593s  110.97ms  cudaMemcpyAsync
15.2875s  35.097us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [469])
15.2875s  6.1360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [470])
15.2875s  110.98ms  cudaMemcpyAsync
15.4157s  39.526us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [472])
15.4158s  7.6970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [473])
15.4158s  111.55ms  cudaMemcpyAsync
15.5446s  43.662us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [475])
15.5446s  6.2870us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [476])
15.5446s  111.21ms  cudaMemcpyAsync
15.6731s  34.158us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [478])
15.6731s  5.7800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [479])
15.6731s  110.54ms  cudaMemcpyAsync
15.8010s  36.611us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [481])
15.8010s  6.1220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [482])
15.8010s  110.51ms  cudaMemcpyAsync
15.9289s  34.901us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [484])
15.9289s  6.4600us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [485])
15.9289s  111.17ms  cudaMemcpyAsync
16.0575s  37.698us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [487])
16.0575s  6.4410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [488])
16.0575s  110.32ms  cudaMemcpyAsync
16.1853s  44.086us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [490])
16.1853s  7.0520us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [491])
16.1853s  110.49ms  cudaMemcpyAsync
16.3132s  36.046us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [493])
16.3132s  6.3390us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [494])
16.3132s  111.34ms  cudaMemcpyAsync
16.4418s  35.992us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [496])
16.4419s  6.1910us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [497])
16.4419s  110.60ms  cudaMemcpyAsync
16.5697s  35.554us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [499])
16.5697s  5.8390us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [500])
16.5697s  110.70ms  cudaMemcpyAsync
16.6978s  39.954us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [502])
16.6979s  8.0980us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [503])
16.6979s  111.07ms  cudaMemcpyAsync
16.8263s  36.829us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [505])
16.8264s  5.9940us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [506])
16.8264s  110.66ms  cudaMemcpyAsync
16.9545s  37.275us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [508])
16.9545s  6.1660us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [509])
16.9545s  110.51ms  cudaMemcpyAsync
17.0825s  46.905us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [511])
17.0825s  7.6590us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [512])
17.0825s  110.94ms  cudaMemcpyAsync
17.2109s  40.090us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [514])
17.2109s  6.7360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [515])
17.2109s  111.24ms  cudaMemcpyAsync
17.3396s  36.957us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [517])
17.3396s  5.8560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [518])
17.3397s  110.60ms  cudaMemcpyAsync
17.4680s  36.391us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [520])
17.4680s  6.0960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [521])
17.4680s  110.66ms  cudaMemcpyAsync
17.5961s  39.415us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [523])
17.5962s  6.8540us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [524])
17.5962s  111.58ms  cudaMemcpyAsync
17.7251s  34.978us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [526])
17.7252s  5.8340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [527])
17.7252s  110.42ms  cudaMemcpyAsync
17.8531s  37.528us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [529])
17.8531s  6.1150us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [530])
17.8531s  110.51ms  cudaMemcpyAsync
17.9813s  57.371us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [532])
17.9813s  7.4370us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [533])
17.9814s  111.44ms  cudaMemcpyAsync
18.1104s  37.307us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [535])
18.1104s  6.5390us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [536])
18.1104s  110.00ms  cudaMemcpyAsync
18.2381s  37.620us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [538])
18.2381s  6.0560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [539])
18.2381s  110.22ms  cudaMemcpyAsync
18.3660s  37.497us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [541])
18.3661s  5.8470us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [542])
18.3661s  110.59ms  cudaMemcpyAsync
18.4942s  34.712us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [544])
18.4943s  5.7970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [545])
18.4943s  111.42ms  cudaMemcpyAsync
18.6234s  42.392us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [547])
18.6234s  6.5940us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [548])
18.6234s  110.16ms  cudaMemcpyAsync
18.7513s  36.909us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [550])
18.7513s  6.5080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [551])
18.7513s  110.72ms  cudaMemcpyAsync
18.8798s  39.099us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [553])
18.8798s  6.0210us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [554])
18.8798s  111.78ms  cudaMemcpyAsync
19.0096s  40.686us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [556])
19.0096s  6.6160us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [557])
19.0096s  107.04ms  cudaMemcpyAsync
19.1348s  37.133us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [559])
19.1349s  6.1980us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [560])
19.1349s  101.71ms  cudaMemcpyAsync
19.2545s  37.378us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [562])
19.2545s  6.0650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [563])
19.2545s  101.17ms  cudaMemcpyAsync
19.3736s  38.230us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [565])
19.3736s  6.1330us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [566])
19.3736s  102.08ms  cudaMemcpyAsync
19.4936s  37.612us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [568])
19.4936s  6.5190us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [569])
19.4936s  102.63ms  cudaMemcpyAsync
19.6142s  43.100us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [571])
19.6142s  8.2750us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [572])
19.6143s  102.19ms  cudaMemcpyAsync
19.7344s  38.535us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [574])
19.7345s  6.1690us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [575])
19.7345s  101.65ms  cudaMemcpyAsync
19.8542s  38.509us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [577])
19.8542s  6.0770us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [578])
19.8542s  102.39ms  cudaMemcpyAsync
19.9746s  37.432us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [580])
19.9747s  5.9900us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [581])
19.9747s  100.91ms  cudaMemcpyAsync
20.0937s  37.713us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [583])
20.0937s  6.0700us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [584])
20.0937s  100.92ms  cudaMemcpyAsync
20.2127s  42.530us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [586])
20.2127s  6.4970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [587])
20.2127s  100.76ms  cudaMemcpyAsync
20.3317s  35.530us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [589])
20.3317s  5.6870us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [590])
20.3317s  101.89ms  cudaMemcpyAsync
20.4516s  35.971us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [592])
20.4517s  6.5070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [593])
20.4517s  101.68ms  cudaMemcpyAsync
20.5717s  40.184us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [595])
20.5717s  6.8490us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [596])
20.5717s  100.32ms  cudaMemcpyAsync
20.6904s  45.071us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [598])
20.6905s  7.0010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [599])
20.6905s  101.78ms  cudaMemcpyAsync
20.8105s  37.629us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [601])
20.8105s  5.9750us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [602])
20.8105s  102.80ms  cudaMemcpyAsync
20.9315s  38.270us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [604])
20.9316s  6.4400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [605])
20.9316s  101.74ms  cudaMemcpyAsync
21.0515s  38.227us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [607])
21.0515s  5.8990us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [608])
21.0515s  101.42ms  cudaMemcpyAsync
21.1712s  38.896us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [610])
21.1713s  5.9800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [611])
21.1713s  101.71ms  cudaMemcpyAsync
21.2912s  37.570us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [613])
21.2913s  6.4320us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [614])
21.2913s  102.00ms  cudaMemcpyAsync
21.4115s  41.155us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [616])
21.4115s  6.3430us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [617])
21.4115s  101.18ms  cudaMemcpyAsync
21.5310s  44.925us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [619])
21.5311s  8.6970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [620])
21.5311s  102.13ms  cudaMemcpyAsync
21.6516s  37.501us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [622])
21.6516s  6.2620us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [623])
21.6516s  101.16ms  cudaMemcpyAsync
21.7710s  37.778us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [625])
21.7711s  5.5090us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [626])
21.7711s  99.138ms  cudaMemcpyAsync
21.8885s  37.339us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [628])
21.8885s  6.0410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [629])
21.8885s  101.61ms  cudaMemcpyAsync
22.0085s  35.582us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [631])
22.0085s  6.4920us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [632])
22.0085s  100.73ms  cudaMemcpyAsync
22.1275s  33.641us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [634])
22.1276s  6.4590us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [635])
22.1276s  102.53ms  cudaMemcpyAsync
22.2487s  35.841us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [637])
22.2488s  6.5230us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [638])
22.2488s  102.39ms  cudaMemcpyAsync
22.3695s  37.554us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [640])
22.3695s  6.0010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [641])
22.3696s  102.43ms  cudaMemcpyAsync
22.4904s  36.743us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [643])
22.4904s  6.3930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [644])
